user_id,age,gender,region,signup_at,acquisition_channel,membership_tier,primary_device
USR-002381,25,female,SEOUL,2025-08-05T06:47:00+09:00,paid_search,basic,mobile
USR-002382,35,female,SEOUL,2025-09-15T19:03:00+09:00,direct,basic,desktop
USR-002383,64,male,DAEGU,2026-02-11T02:42:00+09:00,organic,basic,tablet
USR-002384,36,male,SEOUL,2024-10-18T10:53:00+09:00,social,premium,mobile
USR-002385,48,male,GYEONGGI,2025-11-29T02:47:00+09:00,organic,basic,desktop
USR-002386,49,female,BUSAN,2026-02-13T12:28:00+09:00,affiliate,basic,mobile
USR-002387,51,male,SEOUL,2025-07-11T22:05:00+09:00,paid_search,basic,mobile
USR-002388,27,female,BUSAN,2024-09-15T03:42:00+09:00,organic,plus,mobile
USR-002389,47,female,SEOUL,2025-03-25T13:46:00+09:00,organic,basic,mobile
USR-002390,52,male,DAEJEON,2024-09-10T02:52:00+09:00,organic,basic,desktop
USR-002391,49,male,OTHER,2024-11-11T23:01:00+09:00,paid_search,basic,desktop
USR-002392,33,male,DAEJEON,2025-11-02T20:38:00+09:00,referral,plus,tablet
USR-002393,20,female,BUSAN,2025-03-14T12:44:00+09:00,social,plus,mobile
USR-002394,21,female,GYEONGGI,2025-06-21T23:20:00+09:00,organic,premium,desktop
USR-002395,63,male,SEOUL,2024-11-26T04:54:00+09:00,social,plus,mobile
USR-002396,37,male,DAEGU,2024-11-22T21:19:00+09:00,organic,basic,mobile
USR-002397,64,female,GWANGJU,2024-07-27T10:41:00+09:00,referral,basic,mobile
USR-002398,44,female,BUSAN,2024-10-24T07:31:00+09:00,referral,basic,mobile
USR-002399,55,unknown,GYEONGGI,2026-04-14T09:35:00+09:00,paid_search,basic,mobile
USR-002400,23,female,SEOUL,2025-10-05T17:18:00+09:00,social,vip,tablet
USR-002401,51,male,INCHEON,2026-04-28T13:16:00+09:00,organic,basic,mobile
USR-002402,22,male,GYEONGGI,2025-05-17T13:51:00+09:00,social,basic,mobile
USR-002403,30,female,GYEONGGI,2024-11-24T09:35:00+09:00,organic,basic,mobile
USR-002404,33,male,SEOUL,2024-10-20T07:42:00+09:00,direct,basic,mobile
USR-002405,68,male,DAEGU,2026-04-25T06:55:00+09:00,social,plus,mobile
USR-002406,54,female,SEOUL,2024-10-16T13:38:00+09:00,organic,basic,desktop
USR-002407,42,unknown,GYEONGGI,2024-10-26T08:54:00+09:00,direct,plus,mobile
USR-002408,35,female,INCHEON,2025-01-13T11:24:00+09:00,affiliate,plus,mobile
USR-002409,45,male,INCHEON,2026-06-10T15:37:00+09:00,paid_search,plus,desktop
USR-002410,35,female,SEOUL,2024-09-21T18:59:00+09:00,paid_search,basic,mobile
USR-002411,49,male,SEOUL,2026-02-25T03:13:00+09:00,organic,plus,mobile
USR-002412,27,female,SEOUL,2024-07-19T20:48:00+09:00,affiliate,plus,mobile
USR-002413,51,male,DAEJEON,2025-04-13T17:27:00+09:00,affiliate,plus,desktop
USR-002414,20,female,INCHEON,2025-02-19T04:10:00+09:00,referral,basic,tablet
USR-002415,28,female,GYEONGGI,2026-06-11T00:47:00+09:00,referral,basic,mobile
USR-002416,44,male,GYEONGGI,2025-09-20T22:27:00+09:00,email,basic,mobile
USR-002417,34,male,SEOUL,2026-01-14T14:00:00+09:00,organic,basic,mobile
USR-002418,40,male,SEOUL,2025-06-06T00:15:00+09:00,referral,plus,desktop
USR-002419,30,female,GWANGJU,2025-01-23T17:06:00+09:00,organic,basic,mobile
USR-002420,56,female,GWANGJU,2025-07-10T10:58:00+09:00,referral,basic,desktop
USR-002421,46,male,INCHEON,2024-12-04T05:51:00+09:00,social,basic,desktop
USR-002422,44,male,DAEGU,2024-10-11T18:54:00+09:00,email,basic,mobile
USR-002423,24,male,SEOUL,2025-04-16T21:52:00+09:00,direct,premium,mobile
USR-002424,40,female,GYEONGGI,2026-05-18T19:12:00+09:00,paid_search,basic,mobile
USR-002425,30,male,SEOUL,2024-09-08T13:16:00+09:00,paid_search,basic,mobile
USR-002426,37,male,GYEONGGI,2025-04-21T11:44:00+09:00,direct,basic,mobile
USR-002427,41,female,GYEONGGI,2026-02-12T00:50:00+09:00,paid_search,premium,tablet
USR-002428,25,male,BUSAN,2026-05-04T01:11:00+09:00,email,basic,desktop
USR-002429,65,male,DAEGU,2025-09-29T15:26:00+09:00,referral,plus,desktop
USR-002430,40,female,GWANGJU,2024-11-14T17:07:00+09:00,social,plus,desktop
USR-002431,25,female,SEOUL,2025-03-20T06:29:00+09:00,direct,vip,mobile
USR-002432,39,female,GYEONGGI,2025-10-04T05:22:00+09:00,paid_search,basic,mobile
USR-002433,50,female,SEOUL,2024-08-10T22:42:00+09:00,direct,premium,desktop
USR-002434,34,male,BUSAN,2025-12-28T16:37:00+09:00,direct,premium,desktop
USR-002435,59,male,INCHEON,2025-05-07T03:21:00+09:00,organic,plus,mobile
USR-002436,50,female,INCHEON,2025-12-18T02:49:00+09:00,organic,basic,mobile
USR-002437,24,male,DAEJEON,2025-07-25T17:53:00+09:00,direct,basic,mobile
USR-002438,40,female,GYEONGGI,2025-02-24T06:49:00+09:00,social,basic,desktop
USR-002439,50,male,GYEONGGI,2025-12-23T16:32:00+09:00,social,basic,mobile
USR-002440,36,female,SEOUL,2025-01-01T00:33:00+09:00,paid_search,basic,mobile
USR-002441,51,female,GYEONGGI,2025-09-24T06:13:00+09:00,social,premium,desktop
USR-002442,51,male,SEOUL,2025-05-02T06:32:00+09:00,organic,basic,mobile
USR-002443,55,male,GYEONGGI,2025-05-09T17:01:00+09:00,paid_search,plus,mobile
USR-002444,61,female,OTHER,2024-11-30T21:16:00+09:00,direct,premium,mobile
USR-002445,51,female,SEOUL,2025-03-24T12:47:00+09:00,affiliate,basic,desktop
USR-002446,30,male,GYEONGGI,2025-04-20T05:58:00+09:00,affiliate,vip,mobile
USR-002447,26,female,INCHEON,2025-10-07T09:18:00+09:00,direct,plus,mobile
USR-002448,47,male,OTHER,2026-03-22T02:59:00+09:00,organic,basic,mobile
USR-002449,21,male,SEOUL,2025-01-26T11:42:00+09:00,referral,basic,tablet
USR-002450,40,male,SEOUL,2024-09-04T19:47:00+09:00,direct,basic,mobile
USR-002451,31,male,SEOUL,2025-11-14T04:30:00+09:00,paid_search,plus,mobile
USR-002452,64,male,SEOUL,2025-05-26T16:52:00+09:00,social,basic,mobile
USR-002453,46,male,GWANGJU,2024-09-13T21:16:00+09:00,referral,premium,mobile
USR-002454,31,female,SEOUL,2026-02-27T19:19:00+09:00,organic,basic,desktop
USR-002455,18,female,BUSAN,2025-10-09T18:13:00+09:00,referral,basic,mobile
USR-002456,54,male,GYEONGGI,2025-05-13T07:03:00+09:00,direct,premium,mobile
USR-002457,21,male,INCHEON,2024-12-07T15:39:00+09:00,paid_search,basic,mobile
USR-002458,36,female,SEOUL,2025-06-17T18:49:00+09:00,social,basic,mobile
USR-002459,26,male,GYEONGGI,2025-02-16T11:48:00+09:00,direct,basic,mobile
USR-002460,31,male,GYEONGGI,2024-12-18T00:25:00+09:00,direct,premium,mobile
USR-002461,48,female,GYEONGGI,2026-06-08T21:52:00+09:00,social,basic,desktop
USR-002462,30,male,SEOUL,2024-11-23T02:57:00+09:00,affiliate,basic,mobile
USR-002463,29,female,SEOUL,2026-01-24T11:04:00+09:00,email,premium,mobile
USR-002464,26,female,GYEONGGI,2025-10-27T01:06:00+09:00,direct,basic,mobile
USR-002465,40,male,SEOUL,2025-01-05T20:19:00+09:00,social,plus,desktop
USR-002466,37,male,GYEONGGI,2026-05-15T05:03:00+09:00,referral,basic,mobile
USR-002467,27,female,GYEONGGI,2024-12-09T07:21:00+09:00,affiliate,plus,mobile
USR-002468,58,male,SEOUL,2025-11-19T23:17:00+09:00,social,basic,desktop
USR-002469,48,female,GYEONGGI,2026-04-21T07:50:00+09:00,referral,basic,mobile
USR-002470,29,female,SEOUL,2025-10-26T23:57:00+09:00,social,basic,mobile
USR-002471,25,male,GYEONGGI,2024-08-25T06:40:00+09:00,paid_search,plus,desktop
USR-002472,48,female,SEOUL,2024-10-03T18:30:00+09:00,email,basic,mobile
USR-002473,18,male,GYEONGGI,2024-11-25T02:37:00+09:00,direct,premium,mobile
USR-002474,56,male,SEOUL,2024-07-25T21:22:00+09:00,social,basic,desktop
USR-002475,33,female,DAEGU,2025-11-02T02:30:00+09:00,referral,plus,mobile
USR-002476,52,female,GYEONGGI,2026-04-16T12:15:00+09:00,email,basic,desktop
USR-002477,27,male,GWANGJU,2025-11-30T08:42:00+09:00,referral,plus,mobile
USR-002478,25,male,GYEONGGI,2025-12-18T15:15:00+09:00,referral,vip,desktop
USR-002479,37,male,BUSAN,2025-08-27T09:58:00+09:00,organic,plus,mobile
USR-002480,18,female,INCHEON,2024-09-12T03:53:00+09:00,paid_search,plus,mobile
USR-002481,54,male,BUSAN,2026-06-01T23:59:00+09:00,paid_search,basic,desktop
USR-002482,47,female,SEOUL,2025-10-20T12:27:00+09:00,paid_search,plus,desktop
USR-002483,19,female,SEOUL,2026-01-11T06:58:00+09:00,referral,basic,mobile
USR-002484,21,unknown,GYEONGGI,2025-04-04T15:56:00+09:00,social,premium,mobile
USR-002485,46,female,BUSAN,2024-10-11T20:20:00+09:00,referral,basic,mobile
USR-002486,52,female,GYEONGGI,2026-05-21T09:40:00+09:00,direct,plus,mobile
USR-002487,25,male,SEOUL,2026-02-03T02:45:00+09:00,direct,basic,mobile
USR-002488,54,female,SEOUL,2025-05-24T14:00:00+09:00,referral,plus,mobile
USR-002489,62,male,SEOUL,2024-10-20T11:19:00+09:00,organic,basic,mobile
USR-002490,32,female,SEOUL,2026-05-21T07:46:00+09:00,referral,basic,mobile
USR-002491,31,male,GYEONGGI,2024-10-16T10:07:00+09:00,referral,basic,mobile
USR-002492,72,male,BUSAN,2024-07-26T20:54:00+09:00,affiliate,plus,desktop
USR-002493,41,female,GYEONGGI,2025-10-01T12:44:00+09:00,referral,basic,mobile
USR-002494,47,female,BUSAN,2026-01-28T17:04:00+09:00,organic,vip,tablet
USR-002495,69,female,GYEONGGI,2024-11-13T18:20:00+09:00,paid_search,premium,desktop
USR-002496,57,female,SEOUL,2025-03-06T14:59:00+09:00,organic,plus,desktop
USR-002497,28,male,SEOUL,2025-02-02T15:16:00+09:00,paid_search,basic,mobile
USR-002498,22,male,GYEONGGI,2025-05-30T21:54:00+09:00,social,basic,mobile
USR-002499,50,female,BUSAN,2025-02-16T14:38:00+09:00,paid_search,basic,mobile
USR-002500,30,male,SEOUL,2025-11-09T02:35:00+09:00,referral,basic,mobile
USR-002501,44,male,GYEONGGI,2026-06-07T20:46:00+09:00,affiliate,basic,mobile
USR-002502,35,male,SEOUL,2025-07-11T07:59:00+09:00,social,basic,tablet
USR-002503,19,male,GYEONGGI,2025-02-25T11:51:00+09:00,social,plus,mobile
USR-002504,28,unknown,OTHER,2024-09-23T17:55:00+09:00,social,basic,desktop
USR-002505,37,female,GYEONGGI,2025-10-15T05:07:00+09:00,email,plus,tablet
USR-002506,35,male,GYEONGGI,2025-04-22T11:49:00+09:00,social,plus,mobile
USR-002507,35,unknown,DAEJEON,2024-07-22T21:46:00+09:00,referral,basic,mobile
USR-002508,62,male,INCHEON,2025-06-22T07:07:00+09:00,referral,basic,mobile
USR-002509,56,male,GYEONGGI,2025-02-14T18:58:00+09:00,direct,basic,desktop
USR-002510,41,male,SEOUL,2024-09-02T00:06:00+09:00,organic,basic,mobile
USR-002511,58,female,BUSAN,2025-10-12T20:39:00+09:00,affiliate,plus,desktop
USR-002512,41,male,GYEONGGI,2025-08-16T16:49:00+09:00,email,plus,desktop
USR-002513,49,male,BUSAN,2025-02-18T03:24:00+09:00,email,basic,desktop
USR-002514,26,female,SEOUL,2025-04-01T11:46:00+09:00,referral,basic,desktop
USR-002515,28,male,SEOUL,2025-05-26T09:37:00+09:00,paid_search,basic,desktop
USR-002516,69,male,SEOUL,2024-12-30T05:18:00+09:00,social,basic,mobile
USR-002517,31,female,SEOUL,2026-02-13T14:30:00+09:00,direct,plus,mobile
USR-002518,41,female,SEOUL,2024-07-21T11:17:00+09:00,direct,basic,desktop
USR-002519,50,female,SEOUL,2025-12-18T11:15:00+09:00,paid_search,basic,mobile
USR-002520,22,female,SEOUL,2024-09-08T10:17:00+09:00,organic,basic,desktop
USR-002521,66,female,DAEGU,2024-07-16T01:12:00+09:00,direct,basic,desktop
USR-002522,46,female,GWANGJU,2024-11-11T03:57:00+09:00,organic,basic,desktop
USR-002523,26,female,BUSAN,2025-07-20T19:33:00+09:00,social,premium,mobile
USR-002524,67,female,INCHEON,2025-11-23T10:59:00+09:00,direct,basic,mobile
USR-002525,30,female,DAEJEON,2025-07-07T13:50:00+09:00,paid_search,plus,desktop
USR-002526,21,female,GYEONGGI,2026-03-10T06:31:00+09:00,referral,plus,mobile
USR-002527,28,female,SEOUL,2026-05-18T10:23:00+09:00,direct,basic,mobile
USR-002528,32,male,SEOUL,2024-07-20T16:07:00+09:00,social,vip,mobile
USR-002529,28,male,GYEONGGI,2025-10-23T09:20:00+09:00,affiliate,plus,mobile
USR-002530,27,male,SEOUL,2026-01-14T22:20:00+09:00,organic,basic,desktop
USR-002531,42,male,GYEONGGI,2026-03-22T01:59:00+09:00,organic,basic,desktop
USR-002532,44,female,GYEONGGI,2026-02-22T03:07:00+09:00,referral,premium,mobile
USR-002533,36,male,GYEONGGI,2025-04-24T06:38:00+09:00,affiliate,basic,mobile
USR-002534,41,female,GYEONGGI,2024-11-24T09:39:00+09:00,paid_search,basic,mobile
USR-002535,20,female,GYEONGGI,2025-06-16T07:00:00+09:00,organic,basic,tablet
USR-002536,43,male,GYEONGGI,2026-02-01T08:39:00+09:00,paid_search,basic,mobile
USR-002537,41,female,DAEGU,2026-02-20T19:40:00+09:00,direct,basic,desktop
USR-002538,33,male,SEOUL,2025-06-25T01:39:00+09:00,direct,basic,mobile
USR-002539,53,male,SEOUL,2026-04-11T03:19:00+09:00,organic,basic,desktop
USR-002540,23,male,GWANGJU,2026-06-06T12:39:00+09:00,social,basic,mobile
USR-002541,29,male,INCHEON,2025-03-27T05:38:00+09:00,referral,plus,mobile
USR-002542,39,male,SEOUL,2024-07-16T14:28:00+09:00,organic,basic,mobile
USR-002543,31,male,BUSAN,2024-10-27T06:31:00+09:00,direct,premium,mobile
USR-002544,26,female,SEOUL,2025-01-25T21:48:00+09:00,organic,basic,desktop
USR-002545,27,male,GYEONGGI,2025-12-08T11:15:00+09:00,direct,basic,mobile
USR-002546,26,female,DAEGU,2026-06-19T13:44:00+09:00,affiliate,basic,mobile
USR-002547,24,male,DAEJEON,2026-05-28T11:49:00+09:00,social,basic,mobile
USR-002548,29,male,SEOUL,2025-07-12T08:38:00+09:00,organic,plus,mobile
USR-002549,53,female,GWANGJU,2025-05-26T11:02:00+09:00,paid_search,plus,mobile
USR-002550,28,male,GYEONGGI,2026-04-27T10:52:00+09:00,social,basic,mobile
USR-002551,38,male,DAEJEON,2026-01-08T18:21:00+09:00,direct,basic,mobile
USR-002552,58,female,INCHEON,2026-05-24T03:15:00+09:00,paid_search,basic,mobile
USR-002553,35,female,SEOUL,2024-11-20T07:33:00+09:00,direct,basic,mobile
USR-002554,38,male,GYEONGGI,2025-04-16T03:15:00+09:00,social,basic,mobile
USR-002555,35,female,GYEONGGI,2025-09-17T17:30:00+09:00,referral,basic,mobile
USR-002556,51,male,GYEONGGI,2025-11-01T15:25:00+09:00,organic,basic,mobile
USR-002557,43,female,GWANGJU,2025-11-12T16:05:00+09:00,social,basic,mobile
USR-002558,39,male,SEOUL,2025-06-10T00:36:00+09:00,organic,basic,mobile
USR-002559,26,male,GYEONGGI,2026-04-29T09:02:00+09:00,organic,basic,desktop
USR-002560,19,female,DAEGU,2025-05-01T22:58:00+09:00,direct,basic,desktop
USR-002561,21,male,SEOUL,2025-07-17T04:46:00+09:00,direct,premium,mobile
USR-002562,18,female,SEOUL,2024-12-10T07:13:00+09:00,organic,basic,mobile
USR-002563,43,female,DAEGU,2025-02-05T09:47:00+09:00,email,basic,desktop
USR-002564,42,female,GWANGJU,2024-08-08T03:41:00+09:00,social,basic,desktop
USR-002565,44,female,SEOUL,2025-03-28T09:28:00+09:00,direct,basic,mobile
USR-002566,32,male,INCHEON,2026-05-11T12:39:00+09:00,social,basic,mobile
USR-002567,26,female,BUSAN,2024-09-12T09:27:00+09:00,paid_search,basic,mobile
USR-002568,34,male,SEOUL,2025-04-18T09:52:00+09:00,direct,basic,mobile
USR-002569,25,female,SEOUL,2025-03-16T14:03:00+09:00,email,plus,desktop
USR-002570,26,female,GWANGJU,2024-07-23T02:48:00+09:00,organic,basic,mobile
USR-002571,36,female,INCHEON,2026-04-02T02:59:00+09:00,social,basic,desktop
USR-002572,72,male,SEOUL,2026-01-23T09:05:00+09:00,paid_search,basic,mobile
USR-002573,24,male,GYEONGGI,2026-02-11T17:44:00+09:00,paid_search,basic,mobile
USR-002574,38,female,SEOUL,2026-05-10T20:46:00+09:00,organic,premium,desktop
USR-002575,30,male,SEOUL,2026-02-11T21:40:00+09:00,organic,basic,mobile
USR-002576,40,female,SEOUL,2025-09-01T14:45:00+09:00,referral,basic,desktop
USR-002577,24,male,GYEONGGI,2025-10-26T06:24:00+09:00,social,plus,mobile
USR-002578,33,male,GYEONGGI,2025-10-09T11:20:00+09:00,social,basic,mobile
USR-002579,61,male,DAEJEON,2026-04-08T15:36:00+09:00,organic,basic,mobile
USR-002580,40,male,SEOUL,2025-09-16T20:59:00+09:00,direct,basic,mobile
USR-002581,58,female,SEOUL,2025-12-20T07:29:00+09:00,organic,basic,desktop
USR-002582,40,male,SEOUL,2024-07-02T12:16:00+09:00,social,basic,desktop
USR-002583,39,female,GYEONGGI,2024-07-30T20:38:00+09:00,referral,basic,desktop
USR-002584,42,male,SEOUL,2026-01-27T03:18:00+09:00,paid_search,basic,desktop
USR-002585,25,unknown,GYEONGGI,2026-01-02T05:31:00+09:00,social,basic,desktop
USR-002586,27,male,GYEONGGI,2024-12-23T08:44:00+09:00,organic,plus,mobile
USR-002587,29,female,GWANGJU,2026-01-26T14:43:00+09:00,email,plus,mobile
USR-002588,48,male,DAEGU,2024-06-30T08:37:00+09:00,direct,basic,mobile
USR-002589,73,male,DAEJEON,2025-10-22T21:30:00+09:00,referral,basic,mobile
USR-002590,29,male,GYEONGGI,2025-01-28T11:49:00+09:00,organic,basic,mobile
USR-002591,34,unknown,DAEJEON,2026-06-05T03:40:00+09:00,affiliate,basic,mobile
USR-002592,21,male,SEOUL,2026-02-19T03:58:00+09:00,direct,plus,desktop
USR-002593,71,female,INCHEON,2025-12-18T02:43:00+09:00,organic,basic,mobile
USR-002594,39,male,SEOUL,2025-01-16T22:07:00+09:00,referral,basic,mobile
USR-002595,52,female,INCHEON,2026-02-23T03:06:00+09:00,paid_search,basic,mobile
USR-002596,35,female,SEOUL,2024-10-21T14:57:00+09:00,paid_search,basic,desktop
USR-002597,42,male,GYEONGGI,2025-11-20T12:21:00+09:00,paid_search,premium,mobile
USR-002598,31,male,SEOUL,2026-06-14T15:05:00+09:00,direct,basic,mobile
USR-002599,38,male,INCHEON,2024-12-02T18:52:00+09:00,direct,plus,desktop
USR-002600,30,female,SEOUL,2025-09-23T21:03:00+09:00,social,basic,desktop
USR-002601,26,male,SEOUL,2026-01-10T18:37:00+09:00,social,basic,mobile
USR-002602,22,male,BUSAN,2024-08-11T22:10:00+09:00,referral,basic,mobile
USR-002603,34,male,GYEONGGI,2025-02-13T12:10:00+09:00,referral,premium,mobile
USR-002604,30,male,SEOUL,2024-11-01T11:57:00+09:00,organic,plus,mobile
USR-002605,36,female,SEOUL,2024-12-21T01:22:00+09:00,organic,plus,desktop
USR-002606,18,male,SEOUL,2025-07-13T08:18:00+09:00,paid_search,basic,mobile
USR-002607,27,female,GYEONGGI,2025-02-21T17:46:00+09:00,social,premium,mobile
USR-002608,60,female,SEOUL,2025-04-05T07:57:00+09:00,organic,vip,mobile
USR-002609,34,female,GYEONGGI,2025-01-02T04:28:00+09:00,organic,plus,mobile
USR-002610,61,male,SEOUL,2026-02-07T03:41:00+09:00,social,premium,desktop
USR-002611,22,male,BUSAN,2025-08-17T15:34:00+09:00,affiliate,premium,mobile
USR-002612,31,male,SEOUL,2024-11-16T18:49:00+09:00,paid_search,basic,mobile
USR-002613,28,female,SEOUL,2025-04-08T14:52:00+09:00,direct,basic,desktop
USR-002614,50,female,SEOUL,2025-08-20T12:55:00+09:00,paid_search,plus,desktop
USR-002615,20,female,SEOUL,2025-11-18T13:48:00+09:00,social,basic,mobile
USR-002616,32,male,GYEONGGI,2025-06-17T22:17:00+09:00,paid_search,basic,mobile
USR-002617,36,female,SEOUL,2024-10-26T04:01:00+09:00,referral,basic,mobile
USR-002618,54,female,SEOUL,2025-10-26T06:47:00+09:00,email,plus,mobile
USR-002619,33,female,SEOUL,2026-03-13T13:12:00+09:00,social,basic,desktop
USR-002620,73,female,GYEONGGI,2025-02-17T23:37:00+09:00,direct,plus,mobile
USR-002621,34,male,BUSAN,2025-05-30T15:35:00+09:00,paid_search,plus,mobile
USR-002622,22,female,DAEJEON,2025-06-26T22:28:00+09:00,email,plus,mobile
USR-002623,40,male,SEOUL,2025-03-04T10:29:00+09:00,paid_search,plus,desktop
USR-002624,25,female,SEOUL,2026-01-18T16:04:00+09:00,organic,basic,desktop
USR-002625,53,male,SEOUL,2026-01-09T09:49:00+09:00,paid_search,basic,desktop
USR-002626,54,male,GYEONGGI,2025-08-08T13:26:00+09:00,direct,basic,mobile
USR-002627,40,female,GWANGJU,2025-05-02T05:31:00+09:00,referral,basic,mobile
USR-002628,57,male,SEOUL,2026-03-19T02:43:00+09:00,social,plus,mobile
USR-002629,41,female,SEOUL,2025-07-27T00:29:00+09:00,affiliate,basic,mobile
USR-002630,27,female,SEOUL,2025-03-29T05:09:00+09:00,referral,vip,mobile
USR-002631,18,male,SEOUL,2026-03-13T04:27:00+09:00,paid_search,plus,mobile
USR-002632,48,male,GYEONGGI,2026-06-03T13:18:00+09:00,organic,basic,mobile
USR-002633,38,female,DAEJEON,2024-06-30T04:43:00+09:00,social,basic,mobile
USR-002634,25,female,SEOUL,2026-02-22T00:14:00+09:00,paid_search,basic,mobile
USR-002635,25,male,GYEONGGI,2025-09-13T19:05:00+09:00,affiliate,basic,mobile
USR-002636,27,male,SEOUL,2025-12-29T15:57:00+09:00,organic,basic,tablet
USR-002637,29,female,DAEGU,2025-08-04T20:48:00+09:00,direct,basic,mobile
USR-002638,45,male,SEOUL,2024-11-21T05:06:00+09:00,referral,plus,mobile
USR-002639,41,female,SEOUL,2024-11-27T19:26:00+09:00,organic,plus,desktop
USR-002640,28,female,SEOUL,2024-10-22T20:23:00+09:00,affiliate,plus,tablet
USR-002641,48,female,GYEONGGI,2025-02-13T15:06:00+09:00,paid_search,basic,desktop
USR-002642,31,female,GYEONGGI,2024-08-09T15:56:00+09:00,affiliate,basic,mobile
USR-002643,38,female,SEOUL,2025-09-04T07:29:00+09:00,paid_search,plus,desktop
USR-002644,25,male,SEOUL,2024-11-05T19:11:00+09:00,direct,premium,mobile
USR-002645,31,female,BUSAN,2026-01-20T11:06:00+09:00,email,plus,mobile
USR-002646,21,female,GYEONGGI,2024-12-21T02:00:00+09:00,direct,basic,mobile
USR-002647,35,female,SEOUL,2024-09-04T06:48:00+09:00,organic,basic,mobile
USR-002648,40,female,BUSAN,2025-01-12T10:04:00+09:00,social,plus,mobile
USR-002649,59,male,SEOUL,2025-08-15T01:24:00+09:00,affiliate,basic,desktop
USR-002650,41,male,DAEGU,2025-12-22T01:03:00+09:00,organic,basic,mobile
USR-002651,46,female,SEOUL,2026-06-12T06:27:00+09:00,paid_search,basic,mobile
USR-002652,41,male,GYEONGGI,2026-05-29T02:08:00+09:00,organic,basic,tablet
USR-002653,33,male,SEOUL,2025-09-18T15:05:00+09:00,direct,basic,desktop
USR-002654,56,male,SEOUL,2025-11-25T22:12:00+09:00,social,basic,mobile
USR-002655,30,male,GWANGJU,2024-11-15T19:53:00+09:00,paid_search,basic,mobile
USR-002656,27,male,SEOUL,2026-01-26T11:21:00+09:00,social,basic,mobile
USR-002657,30,female,SEOUL,2025-02-26T10:59:00+09:00,paid_search,plus,desktop
USR-002658,63,male,DAEJEON,2026-03-01T06:20:00+09:00,social,basic,desktop
USR-002659,48,male,GYEONGGI,2024-09-25T01:36:00+09:00,social,plus,mobile
USR-002660,54,female,GYEONGGI,2024-12-09T22:44:00+09:00,referral,basic,mobile
USR-002661,60,female,SEOUL,2025-04-08T03:46:00+09:00,email,plus,desktop
USR-002662,67,female,GYEONGGI,2026-02-19T22:29:00+09:00,organic,plus,desktop
USR-002663,28,male,SEOUL,2025-08-06T13:36:00+09:00,organic,vip,mobile
USR-002664,39,male,SEOUL,2024-09-29T03:53:00+09:00,organic,basic,desktop
USR-002665,34,male,GYEONGGI,2025-06-15T20:28:00+09:00,paid_search,plus,mobile
USR-002666,29,male,SEOUL,2026-03-04T12:07:00+09:00,paid_search,basic,mobile
USR-002667,54,female,SEOUL,2026-05-15T01:14:00+09:00,direct,plus,mobile
USR-002668,38,female,SEOUL,2024-07-08T20:33:00+09:00,referral,premium,mobile
USR-002669,26,male,GYEONGGI,2025-03-19T06:12:00+09:00,social,premium,mobile
USR-002670,37,male,OTHER,2026-01-26T00:57:00+09:00,referral,basic,mobile
USR-002671,35,female,BUSAN,2024-10-15T12:59:00+09:00,referral,plus,mobile
USR-002672,18,female,BUSAN,2024-08-15T04:22:00+09:00,organic,premium,mobile
USR-002673,53,female,GYEONGGI,2024-10-19T14:16:00+09:00,organic,basic,mobile
USR-002674,36,male,SEOUL,2024-11-01T08:09:00+09:00,paid_search,basic,desktop
USR-002675,41,female,BUSAN,2025-04-22T17:54:00+09:00,referral,basic,desktop
USR-002676,28,female,SEOUL,2025-06-22T17:10:00+09:00,social,basic,mobile
USR-002677,33,female,DAEGU,2026-05-21T08:38:00+09:00,paid_search,basic,mobile
USR-002678,27,male,OTHER,2025-03-15T07:59:00+09:00,organic,basic,mobile
USR-002679,37,male,SEOUL,2026-06-21T09:21:00+09:00,organic,basic,mobile
USR-002680,34,unknown,GYEONGGI,2025-08-07T11:42:00+09:00,email,basic,mobile
USR-002681,39,male,BUSAN,2025-10-03T22:32:00+09:00,social,plus,mobile
USR-002682,20,female,GYEONGGI,2024-10-12T12:32:00+09:00,organic,plus,desktop
USR-002683,51,female,INCHEON,2025-03-29T10:00:00+09:00,social,basic,mobile
USR-002684,33,male,SEOUL,2025-06-28T23:24:00+09:00,paid_search,basic,mobile
USR-002685,39,male,SEOUL,2026-03-05T19:37:00+09:00,paid_search,basic,desktop
USR-002686,30,female,SEOUL,2024-10-29T15:29:00+09:00,social,plus,mobile
USR-002687,32,unknown,GYEONGGI,2025-05-31T07:01:00+09:00,paid_search,basic,mobile
USR-002688,34,male,GYEONGGI,2026-04-01T09:23:00+09:00,affiliate,basic,desktop
USR-002689,38,male,SEOUL,2024-11-28T23:29:00+09:00,organic,basic,mobile
USR-002690,33,female,GYEONGGI,2026-01-01T14:37:00+09:00,social,premium,mobile
USR-002691,44,male,SEOUL,2026-02-12T06:36:00+09:00,organic,basic,desktop
USR-002692,34,female,BUSAN,2024-09-06T05:54:00+09:00,referral,plus,mobile
USR-002693,29,male,GYEONGGI,2025-01-30T04:52:00+09:00,social,basic,desktop
USR-002694,38,female,SEOUL,2025-03-18T03:33:00+09:00,direct,basic,mobile
USR-002695,35,female,BUSAN,2026-01-18T21:52:00+09:00,social,basic,mobile
USR-002696,22,male,GYEONGGI,2025-06-19T09:38:00+09:00,social,basic,mobile
USR-002697,24,male,SEOUL,2025-06-10T14:49:00+09:00,organic,premium,mobile
